,ANN,ANNdetrended,SDNN,MedianNN,MedianNNdetrended,RangeNN,rMMSD,SDSD,NN50,pNN50,avgHR,Percentile10NN,Percentile10NNdetrended,Percentile25NN,Percentile25NNdetrended,Percentile75NN,Percentile75NNdetrended,Percentile90NN,Percentile90NNdetrended,IQR,MinMaxNNdiff,MeanAbsDiffNN,MeanAbsDiffNNdetrend,MeanAbsDeviationNN,MeanAbsDeviationNNdetrended,MedianAbsDeviationNN,MedianAbsDeviationNNdetrended,VLF_RAW,VLF_NU,LF_RAW,LF_NU,HF_RAW,HF_NU,TOT_RAW,LFHF_RATIO,VLF_NU_LOG,LF_NU_LOG,HF_NU_LOG,LFHF_RATIO_LOG,VLF_PEAK,LF_PEAK,HF_PEAK,VLF_RAW_BA,VLF_NU_BA,LF_RAW_BA,LF_NU_BA,HF_RAW_BA,HF_NU_BA,TOT_RAW_BA,LFHF_RATIO_BA,VLF_NU_LOG_BA,LF_NU_LOG_BA,HF_NU_LOG_BA,LFHF_RATIO_LOG_BA,DFAalpha1,DFAalpha2,MSE1,MSE2,MSE3,MSE4,MSE5,MSE6,MSE7,MSE8,MSE9,MSE10,Labels
458,0.9665614617940204,3.68844858679454e-18,0.04092538384901682,0.96,-0.008287445820774009,0.21000000000000008,0.0028646795438388726,0.028689020930699194,94.0,0.3122923588039867,58.02771159874609,0.915,-0.04993561241776849,0.935,-0.030868027106114332,0.995,0.02701118017205345,1.02,0.05548380629689114,0.05999999999999994,0.21000000000000008,0.04610897009967441,0.04591069548194616,0.033514199622520766,0.03356498231712568,0.029999999999999916,0.02840357967921503,0.01142381063276202,0.0435149625992091,0.06401886656192278,0.2438572096159029,0.19850716932095425,0.7561427903840973,0.27394984651563903,0.3225015337275529,0.04259478629116706,0.21821720446192525,0.5631198076154655,0.27952504446802146,0.03662109375,0.146484375,0.23193359375,0.03094427245017081,0.182236244389226,0.07720117595985286,0.45465125709484006,0.09260188683856083,0.5453487429051599,0.2007473352485845,0.8336890164499879,0.16740776736248789,0.374766186048742,0.4352496084411885,0.6063297937257293,0.682532261464483,0.5825608479653039,2.1224419365112115,1.888991802435339,1.7794136334057555,1.5165192368996399,1.7004096906398272,1.4947750041139605,1.30540670198079,1.75539182505718,1.497519996230115,1.528857425774761,S3
459,0.9675000000000006,3.334369817290887e-16,0.04095739690463754,0.96,-0.007993137701529762,0.21000000000000008,0.0028759138789120633,0.028306334433403576,91.0,0.30333333333333334,58.06137931034487,0.92,-0.049256586184290574,0.935,-0.03095275280836418,0.995,0.02684469160768488,1.0225,0.0562162801808912,0.05999999999999994,0.21000000000000008,0.04612887402453278,0.045986563354828806,0.03355000000000008,0.03358703160405487,0.029999999999999916,0.02902697585528735,0.017876190677645058,0.06946739122913487,0.06533109491046529,0.25387851424344415,0.19200101964499997,0.7461214857565558,0.27520830523311035,0.34026431230031556,0.06716075934117256,0.22624155892395015,0.5573970344679802,0.29286684249730394,0.03662109375,0.146484375,0.390625,0.0431632387535171,0.263143435918181,0.071982029854747,0.43883636185201175,0.0920472897553299,0.5611636381479882,0.20719255836359401,0.7820113992066665,0.23360340455121936,0.36383470486639935,0.44543146508971515,0.5777427258893624,0.6549575051418717,0.6423534698394532,2.1360672013732165,1.8669828904656425,1.7635885922613586,1.5095493666542674,1.6631420914059616,1.4906543764441336,1.5103470097898695,1.28181529108987,1.623136756792262,1.5632250692789686,S3
460,0.9661129568106317,-9.442428382194023e-17,0.04107725077900735,0.96,-0.005764132802358657,0.21500000000000008,0.0028419476889391675,0.028024416014907218,86.0,0.2857142857142857,57.991128526645795,0.915,-0.050060671052342104,0.935,-0.03045164462828101,0.995,0.027811502497194662,1.02,0.05383278167697077,0.05999999999999994,0.21500000000000008,0.046191583610195104,0.04621541369378513,0.033357578834670755,0.03332037470749961,0.029999999999999916,0.029224835537171923,0.02753465087769076,0.11232380014707942,0.0817401626070593,0.333447688494357,0.16339622738006937,0.666552311505643,0.2726710408648194,0.5002573432550973,0.10645134062425649,0.28776783514482385,0.5107570083153903,0.40563665556312306,0.01220703125,0.048828125,0.15869140625,0.01835919506923139,0.08056405744469797,0.07281455937124794,0.3195257919464538,0.15506863881342384,0.6804742080535462,0.24624239325390318,0.4695634135207524,0.07748318020955154,0.27727242352765524,0.5190760202839573,0.38496535907319157,0.702922560364139,0.6821580639218446,2.1612864182566764,2.049469268144044,1.742969305058623,1.5009862042066013,1.6250458101000915,1.2921071460601896,1.3198492617117379,1.2569558467554038,1.4423838277709342,1.4081134085145304,S3
461,0.9626821192052987,-8.381816212401844e-17,0.04466663092754631,0.96,-0.0035121312234632773,0.30500000000000005,0.0028145241373631895,0.027862440930721436,84.0,0.2781456953642384,57.798902821316645,0.915,-0.05074608875927973,0.935,-0.028126247807725102,0.99,0.028276520618113032,1.02,0.052598561479874587,0.05499999999999994,0.30500000000000005,0.04893841719654977,0.04841590666595446,0.03438774615148462,0.033915707331276364,0.029999999999999916,0.027389126599399516,0.03467976290755078,0.16184797425660732,0.10186637681057532,0.47540309821617005,0.11240731470048793,0.52459690178383,0.24895345441861402,0.906225516391,0.1500118187661152,0.3889312393819303,0.42173004841978795,0.6451251174306426,0.03662109375,0.06103515625,0.15869140625,0.0,0.0,0.10406204555273088,0.527477466796172,0.09322040176163478,0.47252253320382787,0.19728244731436567,1.1163011914368086,0.0,0.4236176602665391,0.3869769391116321,0.7496698438651683,0.7423577872793183,0.7899357196964537,2.188246434112995,1.8858921393290604,1.6888524793834658,1.5033314064395524,1.674757378554743,1.4407077828436847,1.303063706970167,1.2202573980904365,1.5671781031442178,1.7404661748405046,S3
462,0.9587953795379544,-2.7444126912351227e-16,0.048166217226308074,0.955,-0.0021928142186825594,0.30500000000000005,0.002849750904163383,0.02819647297455621,85.0,0.28052805280528054,57.576520376175566,0.905,-0.05155924144174633,0.93,-0.02911700965539238,0.99,0.028507838715206152,1.016,0.058951784582431395,0.05999999999999994,0.30500000000000005,0.05254693681289811,0.050028935957467026,0.036193292596586414,0.03493699939758168,0.029999999999999916,0.029023554106891947,0.02821580412078513,0.11085806397262317,0.10592997198435865,0.4161919880287802,0.14859191942945071,0.5838080119712198,0.2827376955345945,0.7128918745453898,0.10513274729594302,0.347971570846832,0.4598320814827436,0.5381830968275513,0.03662109375,0.13427734375,0.15869140625,0.05814853134454266,0.26639932823912144,0.10935441287399336,0.500991881583428,0.10892140534559401,0.49900811841657206,0.27642434956413003,1.0039754126108222,0.23617769913531547,0.4061261439647646,0.40480363499410166,0.6951329139910755,0.7381458965589368,1.1240354311592065,2.1831230708870155,1.9151079126216515,1.6206304528663789,1.4816045409242153,1.452045738682671,1.2992829841302607,1.212271607140631,1.2327845015644816,1.3426737386440002,1.2901505005669884,S3
463,0.9622682119205299,-8.822964434107205e-18,0.05056725644821088,0.96,-0.0026310387358728926,0.30500000000000005,0.0028766812431461983,0.027777523439219527,80.0,0.26490066225165565,57.79235109717868,0.905,-0.0564824660481933,0.93,-0.02920478827051476,0.995,0.030829631344908237,1.025,0.06735243035095348,0.06499999999999995,0.30500000000000005,0.05551924050077041,0.054915597916905215,0.03828242182360424,0.038243557247678424,0.030000000000000027,0.030530977653880742,0.019977293702486767,0.06014408403616879,0.0988174571923068,0.2975020309620214,0.23333979522296053,0.7024979690379787,0.3521345461177541,0.4234916598683259,0.05840482722256497,0.26044090134533,0.5320965661115846,0.353112768827556,0.03662109375,0.146484375,0.18310546875,0.05252351404929579,0.22594556149627484,0.11299017728049415,0.48606094834485236,0.11947074694156343,0.5139390516551477,0.28498443827135334,0.9457560128569455,0.2037124331809146,0.3961289604913866,0.41471489770239794,0.6656505971041317,0.7803334911194133,0.7344385852914123,2.210200454179846,2.0894360724048315,1.6947136800785843,1.418245960926493,1.4028236630711013,1.4000876832522264,1.4247606419476868,1.3978551835209665,1.1104467463151124,1.550597412411167,S3
464,0.9640531561461796,1.8073398075293246e-16,0.055557932211991165,0.96,-0.003040518360431954,0.3350000000000001,0.0030305390059635717,0.030555663153082415,84.0,0.27906976744186046,57.924064785788936,0.905,-0.059799175375679095,0.93,-0.03360772370244852,0.995,0.031193594200347813,1.04,0.07623909880970746,0.06499999999999995,0.3350000000000001,0.06095592469547235,0.06098128287060623,0.041682652509354164,0.041604437154071444,0.030000000000000027,0.03180736617456148,0.044006155575170194,0.09467981030244595,0.14219055408151104,0.3059248078201405,0.3225986700898997,0.6940751921798594,0.508795379746581,0.4407660888431013,0.09046190982542682,0.2669114547864634,0.527136982600062,0.3651749782638561,0.03662109375,0.146484375,0.2197265625,0.1038798265480444,0.342144734635969,0.1482063029990472,0.48814103658071256,0.15540739036545598,0.5118589634192874,0.40749351991254756,0.9536631601014938,0.2942688826863889,0.3975277145676371,0.413339995244816,0.6697061539609787,0.7909821318579051,0.9328818224134451,1.7725020082018899,1.8718021769015913,1.4975748192887073,1.36409020380888,1.4596256342054401,1.1262957174165265,1.4765412389676686,1.3801781341024546,1.2411123512753928,1.472472057360943,S3
465,0.9632225913621265,-8.778507636571005e-17,0.058450095134759614,0.96,-0.0009868517744385796,0.3350000000000001,0.002991097903223275,0.029914407814158637,85.0,0.2823920265780731,57.876792058516216,0.895,-0.06876225561593814,0.93,-0.03465615553013135,0.995,0.0342393280675892,1.045,0.08212953510373806,0.06499999999999995,0.3350000000000001,0.06488504983389871,0.06482757006648693,0.04468107416032935,0.04444809319312953,0.03499999999999992,0.03490339486479932,0.041483956362877245,0.07312891500839357,0.14776353664788033,0.2604811127063152,0.41950805979404443,0.7395188872936849,0.608755552804802,0.3522305071335797,0.07057860089441566,0.23149348356397345,0.5536085734374812,0.30175545653041397,0.03662109375,0.146484375,0.2685546875,0.09944607383426515,0.27552596217493874,0.16305408937878657,0.4517587585963504,0.19787768289145857,0.5482412414036497,0.46037784610451027,0.8240145477558795,0.24335861290056698,0.3727757583817355,0.43711960372566705,0.6010398673636885,0.7119672965422588,1.063201815833635,1.7662700198365708,1.862507195626875,1.514219471540899,1.3676655412863972,1.6286957290385151,1.1631508098056809,1.3645070069349834,1.2170938922886332,1.4954936530848828,1.5240780634829436,S3
466,0.9637541528239204,-3.345422868222648e-16,0.05897479143128214,0.965,0.00020814503531241257,0.3350000000000001,0.002913236077705419,0.028966492578627677,77.0,0.2558139534883721,57.9212800417973,0.89,-0.07233101845944014,0.93,-0.03339200842665754,0.995,0.03628451134188432,1.0420000000000003,0.08039280763899555,0.06499999999999995,0.3350000000000001,0.0655944629014495,0.06513273669942084,0.04511208485557554,0.0444302249927654,0.03499999999999992,0.03485817033728644,0.029291619439187264,0.04531341726901964,0.14238372885579192,0.22026413839481687,0.5040389248427114,0.779735861605183,0.6757142731376906,0.2824855816447583,0.04431676128111038,0.1990673421919303,0.57646496093612,0.2488000556173367,0.03662109375,0.146484375,0.28076171875,0.07539884927301294,0.18379067291377987,0.17242524501727666,0.4203002050376293,0.23781782160658924,0.5796997949623707,0.48564191589687883,0.7250307981649566,0.16872172430594223,0.35086826126713244,0.45723482579760993,0.5452449043326126,0.7264577277057385,1.0354483681907798,1.7913338467487632,1.911199506092068,1.5665813292160577,1.4124640788532752,1.8268507890393249,1.304251938453448,1.5879317072131367,1.3668762752627892,1.429969424622552,1.5988558031035633,S2
467,0.9657499999999999,3.2048437977512853e-16,0.06410318422219559,0.965,0.000892047133857321,0.38,0.003002033218156409,0.030548453460018315,80.0,0.26666666666666666,58.03947753396027,0.8875,-0.08330864454049458,0.93,-0.03632994422160213,1.005,0.04095069167435228,1.0525,0.08518831264791871,0.07499999999999984,0.38,0.07154057971015415,0.07067284314911748,0.04934333333333334,0.04823429595143647,0.03749999999999998,0.03894439827109186,0.014578736189259579,0.02412705950786789,0.12150270174273453,0.20108072999313695,0.48274566032995897,0.798919270006863,0.618827098261953,0.2516909249058538,0.023840600470489495,0.1832217598172176,0.5871860790347844,0.22449537711053336,0.03662109375,0.146484375,0.29296875,0.04538283418658616,0.11797151731171553,0.15654445112043142,0.40693329882128687,0.228148695333482,0.5930667011787132,0.43007598064049957,0.6861509810153085,0.11151589794300602,0.3414123703427684,0.4656609014755044,0.5224484054014609,0.6914622029609433,0.9141879809307776,1.824703624947409,1.93764563920542,1.9122935382563284,1.5576128445695143,1.8341801851120072,2.0024805005437076,1.5686159179138452,1.4403615823901665,1.3252584705335215,1.9070703157390494,S3
468,0.9674833333333337,4.337271282868945e-16,0.06610964128722817,0.965,0.0014129877369011279,0.38,0.003047197183927047,0.031883858547937974,82.0,0.2733333333333333,58.1439707419018,0.8825000000000001,-0.08409374011563042,0.925,-0.041237902828549555,1.01,0.04224376085660253,1.06,0.08639179305696038,0.08499999999999996,0.38,0.07422842809365496,0.07259975444666972,0.05169944444444448,0.04998595150069569,0.039999999999999925,0.04116395737730427,0.015395299653923611,0.030136057272556555,0.10574964165889128,0.20700326263363636,0.40511014051783567,0.7929967373663636,0.5262550818306506,0.26103923620306285,0.029690887957217547,0.18814064520506044,0.5838883749706786,0.2319361716478542,0.03662109375,0.146484375,0.341796875,0.04461133813964904,0.1371142955819457,0.13261403124503926,0.4075932316023719,0.19274473568956738,0.5924067683976281,0.36997010507425565,0.6880293294164257,0.12849373353499224,0.3418813179871025,0.4652465625730906,0.5235617712695152,0.7708536197964635,0.8617155625696149,1.8661300119491249,1.878819749560238,2.0168428853600915,1.8184825393688084,1.9878743481543453,1.8505999692509885,1.875141078167106,1.8758425864385964,1.916922612182061,2.1019143975318944,S3
469,0.9709531772575256,1.9531013744241884e-16,0.06928937822279857,0.97,0.0024200803573435348,0.38,0.0031282386038005506,0.03254064327652176,88.0,0.29431438127090304,58.35484848484852,0.882,-0.08703030683935242,0.925,-0.04455810756211967,1.015,0.042722416444075484,1.07,0.08467841799286244,0.08999999999999986,0.38,0.0781185607506081,0.07479215727041941,0.054606659880762,0.051904922163160665,0.04499999999999993,0.04317294785751169,0.020427377507858377,0.06041720260347211,0.07772296144852432,0.22987796191512486,0.2603823566994635,0.7701220380848752,0.3585326956558462,0.29849549882610943,0.05866241805055397,0.2069149465067161,0.5710484922794798,0.2612062856734639,0.03662109375,0.146484375,0.390625,0.04999668318085613,0.2191345915415728,0.08528572618379553,0.37380585236039304,0.14286941276135398,0.6261941476396069,0.27815182212600564,0.5969488117533945,0.19814125584113357,0.3175848827684752,0.4862424059901465,0.46809481596613456,0.7501951290264516,0.8843613010361681,1.8750811512778929,1.8062231289483364,1.7831440313224396,1.6880810397532136,1.791759469228055,1.760576541791367,1.9652033519899923,2.381228220313159,1.9993988340062994,1.957744606702316,S3
470,0.9760101010101008,-1.7195373445372796e-16,0.0733246891078307,0.975,0.003160708756346109,0.4,0.0033394291944548304,0.03584449653357271,100.0,0.3367003367003367,58.67464994775339,0.88,-0.09183932788798571,0.93,-0.04898039894684203,1.025,0.04597628172712043,1.075,0.09631910754561751,0.09499999999999986,0.4,0.08278005278005988,0.08003117308917417,0.05799680304730808,0.05586193016282497,0.04500000000000004,0.04699259738689254,0.014577014337252198,0.08344295661910006,0.03014102753573381,0.17253577412570692,0.14455333766747047,0.8274642258742931,0.18927137954045647,0.20851146035154183,0.08014389327942358,0.15916873185426006,0.6029293370052117,0.18938940423728173,0.01220703125,0.048828125,0.3662109375,0.009817035813444662,0.06051917418341885,0.02820745991795659,0.17389079682369268,0.13400618469807243,0.8261092031763074,0.17203068042947367,0.21049371699903588,0.05875857518298024,0.16032369904171825,0.6021875849717977,0.1910283069645265,0.7855065567831684,0.9330438519888751,1.864934961341336,2.0368819272610397,1.8808872491240622,1.7470235753866636,1.9676501356917193,1.906169820405799,1.9947003132247454,1.6956156086751528,1.7619065060783738,1.3862943611198906,S2
471,0.9854081632653054,-2.076947835183116e-17,0.07582090043894613,0.985,0.0005689541391844521,0.44999999999999996,0.0036532325002291296,0.03983537556238983,109.0,0.3707482993197279,59.237847439916365,0.885,-0.09137821626018368,0.935,-0.05240053573346959,1.03,0.04677395896173009,1.08,0.09728237569106421,0.09499999999999997,0.44999999999999996,0.08532283903323098,0.08386556815142973,0.05971886713869217,0.05865170374488288,0.04500000000000004,0.04981025024112723,0.00549739082551339,0.026905975058993708,0.03870814037887024,0.18944992136640537,0.1656104473496874,0.8105500786335946,0.20981597855407105,0.23373006352152279,0.026550373745445357,0.1734909492999305,0.5936307099534771,0.21004215238192037,0.03662109375,0.146484375,0.2685546875,0.01566627896927238,0.11689291664299153,0.051686096042971426,0.3856524276251492,0.08233638726215085,0.6143475723748509,0.14968876227439465,0.6277430642955957,0.11055064856493946,0.3261710955994959,0.47893089509908265,0.48719443221074865,0.7701573386073868,0.7332650267152513,1.620871570532033,1.912564307313355,1.916922612182061,1.7530449570473647,2.0658358896240574,1.8458266904983307,1.744691958370069,2.164963715117998,2.0402208285265546,1.7160476474923585,S2
472,0.9917294520547942,-5.18991242675801e-16,0.0729673378588012,0.985,-0.00537887164276124,0.395,0.0037224997680129408,0.04039311653013349,109.0,0.3732876712328767,59.579268547544395,0.895,-0.09731170227687183,0.94,-0.051297266322944235,1.035,0.043612694982920086,1.08,0.08880597804633132,0.09499999999999997,0.395,0.08206715153227707,0.08211268896669409,0.05770407205854758,0.05771163695339732,0.04500000000000004,0.046380593310079044,0.012526278224012036,0.05115589622793277,0.06569285788283603,0.26828216335868177,0.1791719406576748,0.7317178366413182,0.2573910767645229,0.3666470187335223,0.04989041222490791,0.23766335756783638,0.5491138849987547,0.3123603084023619,0.03662109375,0.146484375,0.2197265625,0.0330992582672129,0.1910571680140213,0.07917821955495802,0.45703641678120566,0.09406447325405401,0.5429635832187941,0.20634195107622494,0.841744144371165,0.17484128923297215,0.37640452125981183,0.433704971818513,0.610713027192626,0.8713324531037918,0.4160375974085391,1.920118779505402,2.043261885102334,1.9193481624886153,1.73894888832421,2.1469627425553313,1.8787708462176846,1.7307987694383677,1.7687699510033563,1.4226620052907655,1.8458266904983307,S2
473,0.9870648464163834,-5.2328259283527e-16,0.07381775429417066,0.985,-0.005659579929031322,0.395,0.0037214699414413696,0.04092492348365264,114.0,0.3890784982935154,59.35593521421113,0.89,-0.09892781049958017,0.935,-0.05279006780139753,1.03,0.04494682442147879,1.08,0.09288267572211878,0.09499999999999997,0.395,0.08313034737482496,0.0830335559612739,0.058765739845542855,0.058691465940094736,0.04500000000000004,0.04845190308579361,0.014654778304791395,0.05914319960905586,0.0680714186165612,0.2747200547956831,0.17971325319120976,0.7252799452043168,0.26243945011256237,0.3787779554807522,0.05746027901595769,0.2427265896363645,0.5453893243911665,0.32119756734067506,0.03662109375,0.146484375,0.2197265625,0.03746296268617864,0.21829289903224258,0.0797268919908429,0.4645605455526997,0.09189097946655725,0.5354394544473003,0.20908083414357878,0.867624792484214,0.19745061577406173,0.3815552285633521,0.42881662960834466,0.6246674590769787,0.8435088724268271,0.5257089229361964,1.9301678389320815,2.005421377402537,1.8257892178143664,1.7122068375261015,2.1169246349345765,1.9550845253313547,1.8417698898027164,1.4094614204014249,1.8191584434161696,1.9070703157390494,S2
